time,commits_tot,pending_tx_rate,reject_tot,block_num_tot,msg_sent_rate,blocks_count,pending_tx_tot,tx_in_process_rate,rest_api_batch_rate,commits_rate,msg_receive_rate,tx_exec_rate,reject_rate,block_num_rate,test#
1620735460,4648.333333333333,8.966666666666606,21.11111111111111,345.6666666666667,763.4,353.6111111111111,3067.9444444444443,3.1,0.0,18.91111111111104,3670.9,22.908333333333303,0.0,0.65,3
1620735470,4768.444444444444,8.966666666666606,21.11111111111111,353.3333333333333,762.3,361.27777777777777,2945.722222222222,3.1,0.0,12.01111111111113,3552.6,16.16388888888887,0.0,0.7666666666666628,3
1620735480,4895.944444444444,8.966666666666606,21.11111111111111,360.27777777777777,709.1,368.1666666666667,2821.055555555556,1.7,0.0,12.75,3676.2,14.227777777777783,0.0,0.6944444444444458,3
1620735490,5102.5,8.966666666666606,21.11111111111111,364.8333333333333,757.9,372.8888888888889,2612.4444444444443,1.1,0.0,20.65555555555557,4202.6,19.072222222222216,0.0,0.4555555555555542,3
1620735500,5255.666666666667,8.966666666666606,21.11111111111111,372.8333333333333,805.6,380.8333333333333,2460.6666666666665,1.1,0.0,15.316666666666697,3564.7,19.355555555555565,0.0,0.8,3
1620735510,5381.388888888889,8.966666666666606,21.11111111111111,380.5,767.9,388.3888888888889,2334.833333333333,1.1,0.0,12.572222222222171,3520.4,14.605555555555563,0.0,0.7666666666666686,3
1620735520,5506.111111111111,8.966666666666606,21.11111111111111,388.1666666666667,769.3,396.27777777777777,2209.9444444444443,1.5,0.0,12.472222222222262,3487.2,14.211111111111084,0.0,0.7666666666666686,3
1620735530,5632.944444444444,8.966666666666606,21.11111111111111,395.72222222222223,753.5,403.6111111111111,2084.055555555556,4.3,0.0,12.683333333333303,3453.7,14.080555555555566,0.0,0.7555555555555543,3
1620735540,5816.111111111111,8.966666666666606,21.11111111111111,401.1666666666667,764.6,409.0,1897.2222222222224,4.2,0.0,18.3166666666667,4007.6,18.063888888888915,0.0,0.5444444444444457,3
1620735550,6046.111111111111,8.966666666666606,21.11111111111111,405.6666666666667,760.0,413.5,1664.4444444444443,4.2,0.0,23.0,4071.8,23.752777777777784,0.0,0.45,3
1620735560,6273.333333333333,8.966666666666606,21.11111111111111,410.1111111111111,725.1,418.0,1440.7777777777778,4.2,0.0,22.72222222222217,3938.1,24.513888888888868,0.0,0.44444444444444,3
