time,commits_tot,pending_tx_rate,reject_tot,block_num_tot,msg_sent_rate,blocks_count,pending_tx_tot,tx_in_process_rate,rest_api_batch_rate,commits_rate,msg_receive_rate,tx_exec_rate,reject_rate,block_num_rate,test#
1620740780,1742.4444444444443,14.661111111111133,0.0,233.05555555555557,144.1,236.66666666666663,4929.611111111111,2.5,26.130000000000017,4.244444444444435,6753.3,5.6972222222222175,0.0,0.1,1
1620740790,1768.611111111111,13.377777777777736,0.0,233.66666666666663,98.6,237.27777777777777,5063.388888888889,0.0,26.069999999999983,2.6166666666666742,6664.5,3.9611111111111086,0.0,0.0611111111111114,1
1620740800,1773.0555555555557,3.2388888888888685,0.0,233.77777777777777,62.9,237.66666666666663,5095.777777777777,0.0,26.16000000000004,0.4444444444444571,7228.3,2.369444444444446,0.0,0.0111111111111114,1
1620740810,1787.8333333333333,19.694444444444525,0.0,234.11111111111111,62.0,238.27777777777777,5292.722222222223,0.0,26.110000000000035,1.47777777777776,6525.9,1.6694444444444343,0.0,0.0333333333333342,1
1620740820,1793.0555555555557,10.2,0.1111111111111111,234.22222222222223,51.3,238.5,5394.722222222223,0.0,26.059999999999945,0.5222222222222399,6795.3,1.2805555555555543,0.2,0.0111111111111114,1
1620740830,1794.7222222222222,6.977777777777737,7.166666666666667,234.27777777777777,40.1,238.55555555555557,5464.5,0.0,26.1,0.1666666666666515,5945.1,0.6361111111111086,12.7,0.0055555555555542,1
1620740840,1799.0,5.672222222222263,16.833333333333332,234.38888888888889,123.3,239.33333333333331,5521.222222222223,0.0,26.06000000000004,0.4277777777777828,3977.3,1.9222222222222167,17.4,0.0111111111111114,1
1620740850,1801.1764705882354,5.672222222222263,27.88235294117647,234.4705882352941,123.3,239.4705882352941,5483.705882352941,1.0,26.2,0.2176470588235361,3977.3,2.1687908496732238,17.1,0.008169934640523,1
1620740860,1816.055555555556,59.03496732026142,39.833333333333336,235.0,1201.3,240.44444444444449,6074.055555555556,1.0,26.16999999999998,1.4879084967320295,19805.5,1.9111111111111083,24.3,0.0529411764705884,1
1620740870,1820.1666666666667,2.85,51.16666666666666,235.11111111111111,49.4,240.61111111111111,6102.555555555556,1.0,26.129999999999928,0.4111111111111086,3431.1,1.7645424836601251,20.4,0.0111111111111114,1
1620740880,1860.7777777777776,6.655555555555566,65.05555555555556,236.61111111111111,184.4,242.22222222222223,6169.111111111111,6.0,26.23000000000011,4.061111111111108,4604.1,3.194444444444457,25.0,0.15,1
1620740890,1997.0,19.5,77.61111111111111,240.77777777777777,451.0,246.66666666666663,6364.111111111111,6.0,26.31999999999989,13.622222222222216,5159.8,10.783333333333326,22.6,0.4166666666666657,1
1620740900,2142.4444444444443,19.5,85.33333333333333,245.66666666666663,499.0,251.55555555555557,6279.5,6.0,26.21000000000004,14.544444444444434,4620.9,15.597222222222218,13.9,0.4888888888888886,1
1620740910,2298.294117647059,19.5,104.05882352941175,251.41176470588235,499.0,257.29411764705884,6239.529411764706,6.0,26.270000000000078,15.584967320261466,4620.9,15.10800653594772,23.3,0.574509803921569,1
1620740920,2366.0,19.5,110.83333333333331,253.72222222222223,1517.0,259.6666666666667,6116.333333333333,4.6,26.389999999999965,6.770588235294099,21323.1,12.322222222222218,22.6,0.231045751633988,1
1620740930,2456.1666666666665,19.5,118.38888888888889,257.1111111111111,369.0,263.22222222222223,6047.333333333333,4.6,25.339999999999964,9.016666666666652,4784.1,10.239215686274497,13.6,0.3388888888888857,1
1620740940,2548.6111111111118,19.5,119.27777777777776,260.22222222222223,346.5,266.3333333333333,6043.444444444444,1.9,16.660000000000036,9.24444444444448,4720.0,10.419444444444457,1.6,0.3111111111111143,1
1620740950,2679.6666666666665,19.5,119.27777777777776,265.27777777777777,506.8,271.3888888888889,5966.166666666667,0.7,20.06000000000004,13.10555555555552,4309.9,12.177777777777782,0.0,0.5055555555555543,1
1620740960,2821.055555555556,19.5,119.27777777777776,269.72222222222223,517.0,275.8888888888889,5827.666666666667,3.4,17.469999999999892,14.138888888888914,4094.4,14.9,0.0,0.4444444444444457,1
1620740970,2974.9444444444443,19.5,119.27777777777776,273.8888888888889,555.4,280.3333333333333,5668.555555555556,3.4,14.920000000000073,15.388888888888868,4113.6,16.95,0.0,0.4166666666666686,1
1620740980,3118.222222222222,19.5,119.27777777777776,278.44444444444446,510.7,285.0,5612.277777777777,3.4,12.239999999999965,14.327777777777785,4200.7,16.588888888888892,0.0,0.4555555555555542,1
1620740990,3278.1111111111118,19.5,119.27777777777776,283.1111111111111,594.5,289.5,5455.166666666667,2.1,9.539999999999964,15.988888888888914,4321.2,16.066666666666674,0.0,0.4666666666666629,1
1620741000,3463.6666666666665,19.5,119.27777777777776,288.5,633.2,295.0,5278.777777777777,2.1,6.980000000000109,18.55555555555552,4247.6,18.39166666666665,0.0,0.5388888888888914,1
1620741010,3628.8333333333335,19.5,119.27777777777776,293.44444444444446,568.5,299.77777777777777,5114.055555555556,0.9,4.3,16.516666666666698,4049.1,18.427777777777784,0.0,0.4944444444444457,1
1620741020,3776.3333333333335,19.5,119.27777777777776,298.1666666666667,521.4,304.6111111111111,4967.611111111111,1.5,1.6600000000000363,14.75,4297.6,16.527777777777782,0.0,0.4722222222222229,1
1620741030,3938.5,19.5,119.27777777777776,303.8333333333333,609.9,310.22222222222223,4808.111111111111,1.5,0.05,16.21666666666665,4080.0,16.1833333333333,0.0,0.5666666666666629,1
1620741040,4068.6111111111113,19.5,119.27777777777776,308.94444444444446,532.7,315.44444444444446,4678.055555555556,1.5,6.079999999999927,13.01111111111113,4121.3,15.486111111111132,0.0,0.5111111111111143,1
1620741050,4216.222222222223,19.5,119.27777777777776,314.94444444444446,580.9,321.1666666666667,4530.722222222223,0.6,0.0,14.76111111111113,4006.0,14.641666666666698,0.0,0.6,1
1620741060,4355.888888888889,19.5,119.27777777777776,320.77777777777777,586.7,327.05555555555554,4392.111111111111,1.5,0.0,13.966666666666606,3823.8,15.213888888888867,0.0,0.5833333333333315,1
1620741070,4470.0,19.5,119.27777777777776,325.5,481.0,332.05555555555554,4278.0,1.5,0.0,11.411111111111133,4210.2,14.130555555555564,0.0,0.4722222222222229,1
1620741080,4583.055555555556,19.5,119.27777777777776,329.6666666666667,450.3,336.1111111111111,4164.944444444444,0.8,0.0,11.305555555555566,4630.8,12.377777777777784,0.0,0.4166666666666686,1
1620741090,4724.333333333333,19.5,119.27777777777776,334.8333333333333,551.6,341.22222222222223,4022.555555555556,4.9,0.0,14.127777777777736,4144.8,13.458333333333304,0.0,0.5166666666666628,1
1620741100,4897.055555555556,19.5,119.27777777777776,342.22222222222223,742.0,348.55555555555554,3848.944444444444,4.9,0.0,17.27222222222226,3849.0,16.53333333333335,0.0,0.7388888888888914,1
1620741110,5051.0,19.5,119.27777777777776,349.1111111111111,678.2,355.3888888888889,3694.3888888888887,4.9,0.0,15.394444444444437,3872.7,17.40833333333335,0.0,0.6888888888888858,1
1620741120,5192.944444444444,19.5,119.27777777777776,354.3888888888889,589.1,360.77777777777777,3553.222222222222,0.0,0.0,14.194444444444434,3852.3,16.202777777777737,0.0,0.5277777777777828,1
1620741130,5339.5,19.5,119.27777777777776,359.1666666666667,560.4,365.55555555555554,3408.5,0.8,0.0,14.655555555555566,3882.6,15.641666666666652,0.0,0.4777777777777771,1
1620741140,5494.888888888889,19.5,119.27777777777776,364.0,595.0,370.22222222222223,3250.833333333333,3.4,0.0,15.538888888888868,3936.0,16.052777777777784,0.0,0.4833333333333314,1
1620741150,5644.277777777777,19.5,119.27777777777776,369.5,577.2,375.94444444444446,3101.555555555556,3.4,0.0,14.938888888888869,3581.3,16.161111111111133,0.0,0.55,1
1620741160,5762.35294117647,19.5,117.52941176470588,374.2352941176471,577.2,380.2352941176471,2985.6470588235293,1.9,0.0,11.80751633986929,3581.3,15.198039215686276,0.0,0.4735294117647072,1
1620741170,5877.166666666667,19.5,119.27777777777776,378.77777777777777,2286.5,384.94444444444446,2867.5,1.9,0.0,11.481372549019673,26886.1,12.461111111111084,14.9,0.4542483660130699,1
1620741180,5996.722222222223,19.5,119.27777777777776,383.3888888888889,490.9,389.5,2751.277777777778,1.6,0.0,11.955555555555566,4289.9,11.52418300653594,0.0,0.4611111111111142,1
1620741190,6131.388888888889,19.5,119.27777777777776,387.77777777777777,529.9,394.0,2615.0,1.6,0.0,13.466666666666606,3975.6,13.933333333333348,0.0,0.4388888888888857,1
1620741200,6267.555555555556,19.5,119.27777777777776,393.22222222222223,591.1,399.44444444444446,2477.722222222222,1.6,0.0,13.616666666666696,3362.3,14.516666666666698,0.0,0.5444444444444457,1
1620741210,6418.444444444444,19.5,119.27777777777776,398.0,613.2,404.22222222222223,2326.555555555556,6.5,0.0,15.088888888888867,3789.0,15.733333333333348,0.0,0.4777777777777771,1
1620741220,6569.722222222223,19.5,119.27777777777776,403.44444444444446,578.3,409.6666666666667,2178.277777777778,6.5,0.0,15.127777777777828,3911.1,16.752777777777784,0.0,0.5444444444444457,1
1620741230,6691.666666666667,19.5,119.27777777777776,408.3333333333333,531.6,414.6666666666667,2052.5,0.3,0.0,12.194444444444434,4057.3,14.43055555555552,0.0,0.4888888888888857,1
1620741240,6823.333333333333,19.5,119.27777777777776,415.6111111111111,664.8,422.0,1920.0,0.3,0.0,13.166666666666606,3603.3,13.391666666666652,0.0,0.7277777777777772,1
1620741250,6947.388888888889,19.5,119.27777777777776,422.3333333333333,616.7,428.55555555555554,1797.1666666666667,0.3,6.120000000000073,12.405555555555566,3575.7,13.39444444444448,0.0,0.6722222222222228,1
1620741260,7093.888888888889,19.5,119.27777777777776,426.8888888888889,586.9,432.94444444444446,1649.2222222222222,1.5,0.0,14.65,3625.8,14.572222222222218,0.0,0.45555555555556,1
1620741270,7239.944444444444,19.5,119.27777777777776,431.27777777777777,538.6,437.44444444444446,1506.0555555555557,1.5,0.0,14.605555555555563,3699.4,15.758333333333304,0.0,0.4388888888888857,1
1620741280,7352.777777777777,19.5,119.27777777777776,436.8888888888889,558.7,443.22222222222223,1393.2222222222222,2.1,0.0,11.283333333333305,3609.8,13.622222222222216,0.0,0.5611111111111142,1
1620741290,7463.25,19.5,124.6875,441.1875,558.7,447.4375,1280.5,2.1,0.0,11.047222222222263,3609.8,15.958333333333348,0.0,0.4298611111111086,1
1620741300,7596.611111111111,19.5,119.27777777777776,445.3333333333333,5174.0,451.6111111111111,1145.111111111111,2.1,0.0,13.336111111111132,54031.4,13.841666666666695,15.2,0.4145833333333314,1
1620741310,7750.111111111111,19.5,119.27777777777776,449.44444444444446,526.9,455.5,993.4444444444443,3.0,0.0,15.35,3472.5,11.8,0.0,0.4111111111111142,1
1620741320,7878.555555555556,19.5,119.27777777777776,453.1666666666667,462.9,459.27777777777777,868.3888888888889,3.0,0.0,12.844444444444434,3667.2,14.680555555555566,0.0,0.3722222222222228,1
1620741330,7982.529411764706,19.5,117.23529411764706,456.7647058823529,462.9,463.0,765.4705882352941,0.7,0.0,10.397385620915063,3667.2,7.373529411764684,0.0,0.3598039215686242,1
1620741340,8128.833333333333,19.5,119.27777777777776,460.72222222222223,3170.8,467.0,619.1666666666666,0.8,0.0,14.630392156862673,29275.3,13.813888888888869,15.4,0.3957516339869301,1
1620741350,8278.944444444445,19.5,119.27777777777776,464.27777777777777,491.0,470.5,460.6666666666667,1.0,0.0,15.011111111111225,3356.1,21.015359477124186,0.0,0.3555555555555543,1
1620741360,8436.444444444445,19.5,119.27777777777776,468.05555555555554,524.2,474.1111111111111,306.27777777777777,1.0,0.0,15.75,3454.7,16.225,0.0,0.3777777777777771,1
1620741370,8570.833333333334,19.5,119.27777777777776,471.3888888888889,468.9,477.6111111111111,177.16666666666666,0.8,0.0,13.438888888888869,3397.5,15.713888888888867,0.0,0.3333333333333371,1
1620741380,8684.055555555555,19.5,119.27777777777776,475.1111111111111,414.9,481.1666666666667,63.94444444444444,0.8,0.0,11.32222222222208,2692.6,12.316666666666697,0.0,0.3722222222222172,1
1620741390,8692.888888888889,19.5,119.27777777777776,475.3333333333333,50.0,481.3333333333333,55.11111111111112,0.0,12.2,0.8833333333333939,2112.1,5.211111111111132,0.0,0.0222222222222228,1
1620741400,8692.888888888889,0.0,119.27777777777776,475.3333333333333,82.2,481.3333333333333,55.11111111111112,0.0,0.0,0.0,3012.8,0.241666666666606,0.0,0.0,1
1620741410,8692.888888888889,0.0,119.27777777777776,475.3333333333333,54.8,481.3333333333333,55.11111111111112,0.0,0.0,0.0,2930.1,0.0,0.0,0.0,1
1620741420,8692.888888888889,0.0,119.27777777777776,475.3333333333333,20.3,481.3333333333333,55.11111111111112,0.0,0.0,0.0,3207.2,0.0,0.0,0.0,1
1620741430,8692.888888888889,0.0,119.27777777777776,475.3333333333333,21.2,481.3333333333333,55.11111111111112,0.0,6.120000000000073,0.0,3341.5,0.0,0.0,0.0,1
1620741440,8696.277777777777,0.0,119.27777777777776,475.44444444444446,96.9,481.44444444444446,51.72222222222222,1.0,0.0,0.3388888888888687,2983.8,0.1972222222222626,0.0,0.0111111111111142,1
1620741450,8702.777777777777,0.0,119.27777777777776,475.6666666666667,95.7,481.6666666666667,45.22222222222222,1.0,0.0,0.65,1863.8,0.6,0.0,0.0222222222222228,1
1620741460,8715.0,0.0,119.27777777777776,476.0,63.9,482.0,33.0,0.3,0.0,1.2222222222222627,2095.1,1.116666666666606,0.0,0.0333333333333314,1
1620741470,8733.888888888889,0.0,119.27777777777776,476.5,108.1,482.5,12.055555555555555,0.7,0.0,1.8888888888888689,2270.7,1.5694444444444344,0.0,0.05,1
1620741480,8745.555555555555,0.0,119.27777777777776,476.77777777777777,70.3,482.77777777777777,2.4444444444444446,0.7,0.0,1.166666666666606,1713.9,1.294444444444525,0.0,0.0277777777777771,1
1620741490,8746.166666666666,0.0,119.27777777777776,476.8333333333333,41.8,482.77777777777777,1.8333333333333333,0.0,0.0,0.0611111111111313,2046.5,0.4388888888889596,0.0,0.0055555555555542,1
1620741500,8746.166666666666,0.0,119.27777777777776,476.8333333333333,48.3,482.77777777777777,1.8333333333333333,0.0,0.0,0.0,1443.1,0.0,0.0,0.0,1
1620741510,8746.166666666666,0.0,119.27777777777776,476.8333333333333,43.7,482.77777777777777,1.8333333333333333,0.0,0.0,0.0,1407.5,0.0,0.0,0.0,1
1620741520,8746.166666666666,0.0,119.27777777777776,476.8333333333333,22.6,482.77777777777777,1.8333333333333333,0.0,0.0,0.0,1402.8,0.0,0.0,0.0,1
1620741530,8746.058823529413,0.0107843137254902,117.11764705882354,476.8235294117647,22.6,482.7647058823529,1.9411764705882355,0.0,0.0,0.0,1402.8,1.7630718954247642,0.0,0.0,1
1620741540,8746.166666666666,0.0107843137254902,119.27777777777776,476.8333333333333,2675.3,482.77777777777777,1.8333333333333333,0.0,0.0,0.0107843137253439,29260.0,1.7630718954247642,15.6,0.0009803921568618,1
1620741550,8746.166666666666,0.0,119.27777777777776,476.8333333333333,3.6,482.77777777777777,1.8333333333333333,0.0,0.0,0.0,305.2,1.7630718954247642,0.0,0.0,1
1620741560,8746.166666666666,0.0,119.27777777777776,476.8333333333333,26.9,482.77777777777777,1.8333333333333333,0.0,0.0,0.0,77.7,0.0,0.0,0.0,1
1620741570,8746.166666666666,0.0,119.27777777777776,476.8333333333333,5.6,482.77777777777777,1.8333333333333333,0.0,0.0,0.0,36.0,0.0,0.0,0.0,1
1620741580,8746.166666666666,0.0,119.27777777777776,476.8333333333333,0.0,482.77777777777777,1.8333333333333333,0.0,0.0,0.0,39.8,0.0,0.0,0.0,1
1620741590,8746.166666666666,0.0,119.27777777777776,476.8333333333333,26.9,482.77777777777777,1.8333333333333333,0.0,0.0,0.0,91.3,0.0,0.0,0.0,1
1620741600,8746.166666666666,0.0,119.27777777777776,476.8333333333333,5.4,482.77777777777777,1.8333333333333333,0.0,0.0,0.0,34.6,0.0,0.0,0.0,1
1620741610,8746.166666666666,0.0,119.27777777777776,476.8333333333333,0.0,482.77777777777777,1.8333333333333333,0.0,0.0,0.0,40.3,0.0,0.0,0.0,1
1620741620,8746.166666666666,0.0,119.27777777777776,476.8333333333333,25.7,482.77777777777777,1.8333333333333333,0.0,0.0,0.0,82.3,0.0,0.0,0.0,1
1620741630,8746.058823529413,0.0107843137254902,117.11764705882354,476.8235294117647,25.7,482.7647058823529,1.9411764705882355,0.0,0.0,0.0,82.3,1.0366013071895397,0.0,0.0,1
1620741640,8746.166666666666,0.0107843137254902,119.27777777777776,476.8333333333333,2609.5,482.77777777777777,1.8333333333333333,0.0,0.0,0.0107843137253439,28882.4,1.0366013071895397,15.6,0.0009803921568618,1
1620741650,8746.166666666666,0.0,119.27777777777776,476.8333333333333,23.4,482.77777777777777,1.8333333333333333,0.0,0.0,0.0,82.4,1.0366013071895397,0.0,0.0,1
1620741660,8746.166666666666,0.0,119.27777777777776,476.8333333333333,9.3,482.77777777777777,1.8333333333333333,0.0,0.0,0.0,45.1,0.0,0.0,0.0,1
1620741670,8746.166666666666,0.0,119.27777777777776,476.8333333333333,0.1,482.77777777777777,1.8333333333333333,0.0,0.0,0.0,38.1,0.0,0.0,0.0,1
1620741680,8746.166666666666,0.0,119.27777777777776,476.8333333333333,23.5,482.77777777777777,1.8333333333333333,0.0,0.0,0.0,79.8,0.0,0.0,0.0,1
1620741690,8746.166666666666,0.0,119.27777777777776,476.8333333333333,9.2,482.77777777777777,1.8333333333333333,0.0,0.0,0.0,44.2,0.0,0.0,0.0,1
1620741700,8746.166666666666,0.0,119.27777777777776,476.8333333333333,0.0,482.77777777777777,1.8333333333333333,0.0,0.0,0.0,39.7,0.0,0.0,0.0,1
1620741710,8746.166666666666,0.0,119.27777777777776,476.8333333333333,23.3,482.77777777777777,1.8333333333333333,0.0,0.0,0.0,81.7,0.0,0.0,0.0,1
1620741720,8746.166666666666,0.0,119.27777777777776,476.8333333333333,9.0,482.77777777777777,1.8333333333333333,0.0,0.0,0.0,43.2,0.0,0.0,0.0,1
1620741730,8746.166666666666,0.0,119.27777777777776,476.8333333333333,0.0,482.77777777777777,1.8333333333333333,0.0,0.0,0.0,39.0,0.0,0.0,0.0,1
1620741740,8746.166666666666,0.0,119.27777777777776,476.8333333333333,23.4,482.77777777777777,1.8333333333333333,0.0,0.0,0.0,78.2,0.0,0.0,0.0,1
1620741750,8746.166666666666,0.0,119.27777777777776,476.8333333333333,8.9,482.77777777777777,1.8333333333333333,0.0,0.0,0.0,43.4,0.0,0.0,0.0,1
1620741760,8746.166666666666,0.0,119.27777777777776,476.8333333333333,0.0,482.77777777777777,1.8333333333333333,0.0,0.0,0.0,40.5,0.0,0.0,0.0,1
1620741770,8746.166666666666,0.0,119.27777777777776,476.8333333333333,22.2,482.77777777777777,1.8333333333333333,0.0,0.0,0.0,81.7,0.0,0.0,0.0,1
1620741780,8746.166666666666,0.0,119.27777777777776,476.8333333333333,10.1,482.77777777777777,1.8333333333333333,0.0,0.0,0.0,43.0,0.0,0.0,0.0,1
1620741790,8746.166666666666,0.0,119.27777777777776,476.8333333333333,0.0,482.77777777777777,1.8333333333333333,0.0,0.0,0.0,38.4,0.0,0.0,0.0,1
1620741800,8746.166666666666,0.0,119.27777777777776,476.8333333333333,21.5,482.77777777777777,1.8333333333333333,0.0,0.0,0.0,77.3,0.0,0.0,0.0,1
1620741810,8746.058823529413,0.0107843137254902,118.3529411764706,476.8235294117647,21.5,482.7647058823529,1.9411764705882355,0.0,0.0,0.0,77.3,1.8718954248365665,0.0,0.0,1
1620741820,1124.3333333333333,17.944444444444446,0.0,213.83333333333331,80.0,214.0,560.5555555555555,0.0,11.430000000000016,2.1,7281.8,2.530555555555554,0.0,0.0833333333333342,2
1620741830,1125.5555555555557,1.9666666666666628,0.0,213.88888888888889,9.2,214.0,580.2222222222222,0.0,13.3,0.1222222222222399,7123.5,0.8833333333333371,0.0,0.0055555555555542,2
1620741840,1125.5555555555557,0.0,0.0,213.88888888888889,8.7,214.05555555555557,580.2222222222222,0.7,15.559999999999992,0.0,7163.6,0.0944444444444457,0.0,0.0,2
1620741850,1163.4444444444443,75.5111111111111,0.0,215.22222222222223,157.6,215.55555555555557,1335.3333333333333,3.3,17.720000000000006,3.7888888888888688,7600.6,2.4972222222222173,0.0,0.1333333333333342,2
1620741860,1215.0555555555557,19.76111111111111,0.0,217.27777777777777,199.5,217.77777777777777,1532.9444444444443,3.3,19.870000000000005,5.161111111111131,7494.2,5.263888888888891,0.0,0.2055555555555543,2
1620741870,1236.388888888889,18.316666666666677,0.0,218.27777777777777,92.0,218.66666666666663,1716.111111111111,1.0,22.390000000000008,2.1333333333333258,7162.3,3.916666666666674,0.0,0.1,2
1620741880,1276.388888888889,29.95,0.0,219.94444444444449,178.5,220.33333333333331,2015.611111111111,1.9,24.95999999999999,4.0,6926.6,3.425,0.0,0.1666666666666685,2
1620741890,1313.0,14.620138888888892,0.0,221.1875,178.5,221.6875,2161.8125,1.9,26.569999999999983,3.6611111111111088,6926.6,5.013541666666663,0.0,0.1243055555555543,2
1620741900,1343.611111111111,15.93541666666665,0.0,222.16666666666663,2051.5,222.66666666666663,2321.1666666666665,2.0,25.970000000000027,3.0611111111111087,23532.8,3.772222222222217,0.0,0.0979166666666657,2
1620741910,1372.388888888889,21.23333333333335,0.0,223.16666666666663,111.4,223.77777777777777,2533.5,2.0,26.05999999999999,2.8777777777777827,7106.6,2.833680555555554,0.0,0.1,2
1620741920,1397.8333333333333,25.5,0.0,224.11111111111111,97.1,224.61111111111111,2788.5,2.1,25.92999999999997,2.5444444444444345,7151.0,2.9555555555555544,0.0,0.0944444444444457,2
1620741930,1434.9444444444443,27.894444444444435,0.0,225.38888888888889,161.8,226.22222222222223,3067.4444444444443,2.1,26.15,3.7111111111111086,7617.9,4.013888888888891,0.0,0.1277777777777771,2
1620741940,1484.4444444444443,22.25,0.0,226.88888888888889,154.7,227.61111111111111,3289.9444444444443,2.8,26.120000000000022,4.95,7288.4,5.375,0.0,0.15,2
1620741950,1526.3333333333333,16.77222222222222,0.0,228.16666666666663,157.6,229.22222222222223,3457.6666666666665,2.8,26.04000000000001,4.188888888888892,7266.2,5.361111111111109,0.0,0.1277777777777771,2
1620741960,1576.6666666666667,20.45,0.0,229.66666666666663,132.7,230.5,3662.1666666666665,2.8,26.059999999999945,5.033333333333348,6898.0,4.925,0.0,0.15,2
1620741970,1608.2222222222222,16.3,0.0,230.72222222222223,137.7,231.72222222222223,3825.1666666666665,2.0,26.220000000000077,3.155555555555543,6930.8,4.377777777777783,0.0,0.1055555555555571,2
1620741980,1651.111111111111,19.72777777777778,0.0,232.0,114.9,232.77777777777777,4022.444444444444,0.7,26.079999999999927,4.288888888888891,7016.7,3.9111111111111088,0.0,0.1277777777777771,2
1620741990,1692.2777777777778,19.344444444444434,0.0,233.33333333333331,151.2,234.22222222222223,4215.888888888889,0.7,26.15,4.116666666666674,7185.3,4.38888888888888,0.0,0.1333333333333342,2
1620742000,1720.5555555555557,10.022222222222265,0.0,234.05555555555557,125.9,235.27777777777777,4316.111111111111,0.3,26.15,2.827777777777783,6785.1,4.316666666666674,0.0,0.07222222222222,2
1620742020,1741.7777777777778,19.62222222222217,0.0,234.72222222222223,116.3,236.16666666666663,4512.333333333333,1.9,26.170000000000076,2.1222222222222173,6864.5,3.5638888888888918,0.0,0.0666666666666685,2
